ID;Name;Category;Area;Length;Species;Impact;Regional
100-11-R;Valldøla;River;NA;NA;Gyrodactylus salaris;SE;FALSE
100-3-R;Stordalselva;River;NA;6.06;Gyrodactylus salaris;SE;FALSE
101-30905-L;Vassetvatnet;Lake;0.21;NA;Esox lucius;SE;TRUE
101-30906-L;Sætrevatnet;Lake;0.199;NA;Esox lucius;SE;TRUE
101-31469-L;Storevatnet;Lake;0.251;NA;Esox lucius;SE;TRUE
103-101-R;Rauma - fra Mongeelva til Grytten kraftverk;River;NA;12.74;Gyrodactylus salaris;SE;FALSE
103-102-R;Rauma, midtre del;River;NA;0.96;Gyrodactylus salaris;SE;FALSE
103-115-R;Ulvåa, øvre del;River;NA;NA;Phoxinus phoxinus;SE;TRUE
103-119-1-L;Lesjaskogsvatnet, Rauma;Lake;2;NA;Phoxinus phoxinus;SE;TRUE
103-124-R;Glutra, øvre (anadrom strekning);River;NA;NA;Gyrodactylus salaris;SE;FALSE
103-134-R;Måna - sideelver og bekkefelt;River;NA;NA;Gyrodactylus salaris;SE;FALSE
103-22-R;Skorgeelva, nedre del;River;NA;0.67;Gyrodactylus salaris;SE;FALSE
103-35-R;Istra nedre del;River;NA;14.76;Gyrodactylus salaris;SE;FALSE
103-41-R;Rauma. nedre del;River;NA;10.49;Gyrodactylus salaris;SE;FALSE
103-41-R;Rauma. nedre del;River;NA;10.49;Phoxinus phoxinus;SE;TRUE
103-4-R;Måna, nedre del;River;NA;6.07;Gyrodactylus salaris;SE;FALSE
103-55-R;Breidvikelva;River;NA;4.48;Gyrodactylus salaris;SE;FALSE
103-57-R;Glutra, nedre;River;NA;NA;Gyrodactylus salaris;SE;FALSE
103-58-R;Isa;River;NA;12.15;Gyrodactylus salaris;SE;FALSE
103-85-R;Rauma, Slettafossen til Verma kraftstasjon;River;NA;3.25;Gyrodactylus salaris;SE;FALSE
103-8-R;Innfjordelva;River;NA;8.18;Gyrodactylus salaris;SE;FALSE
103-95-R;Rauma, Verma kraftstasjon til Flatmark;River;NA;11.22;Gyrodactylus salaris;SE;FALSE
103-96-R;Rauma, Flatmark til Mongeelva;River;NA;5.2;Gyrodactylus salaris;SE;FALSE
108-64-R;Batnfjordselva;River;NA;14.51;Gyrodactylus salaris;SE;FALSE
109-121-R;Usma midtre del;River;NA;1.85;Gyrodactylus salaris;SE;FALSE
109-157-R;Ålma nedre del;River;NA;6.36;Gyrodactylus salaris;SE;FALSE
109-16-R;Litledalselva;River;NA;9.22;Gyrodactylus salaris;SE;FALSE
109-2101-L;Gjevilvatnet;Lake;21.179;NA;Mysis relicta;HI;TRUE
109-2101-L;Gjevilvatnet;Lake;21.179;NA;Phoxinus phoxinus;SE;TRUE
109-2103-L;Dalsvatnet;Lake;0.548;NA;Phoxinus phoxinus;SE;TRUE
109-2104-L;Ångardsvatnet;Lake;3.33;NA;Mysis relicta;HI;TRUE
109-2104-L;Ångardsvatnet;Lake;3.33;NA;Phoxinus phoxinus;SE;TRUE
109-278-R;Lona øvre del regulert;River;NA;NA;Phoxinus phoxinus;SE;TRUE
109-279-R;Lona nedre del;River;NA;1.83;Phoxinus phoxinus;SE;TRUE
109-280-R;Driva, regulert del fra utløp Driva kraftstasjon til utløp Vekveselva;River;NA;48.09;Gyrodactylus salaris;SE;FALSE
109-280-R;Driva, regulert del fra utløp Driva kraftstasjon til utløp Vekveselva;River;NA;48.09;Phoxinus phoxinus;SE;TRUE
109-281-R;Driva, Mågålaupet - Nisja;River;NA;16.92;Gyrodactylus salaris;SE;FALSE
109-284-R;Usma nedre del;River;NA;2.54;Gyrodactylus salaris;SE;FALSE
109-285-R;Usma;River;NA;10.8;Gyrodactylus salaris;SE;FALSE
109-302-R;Grøa, nedstrøms utløpet fra Grøa kraftverk;River;NA;1.71;Gyrodactylus salaris;SE;FALSE
109-54-R;Driva, nedre del;River;NA;22.48;Gyrodactylus salaris;SE;FALSE
109-59-R;Grøvu;River;NA;5.74;Gyrodactylus salaris;SE;FALSE
112-110-R;Nordsvorka;River;NA;1.39;Phoxinus phoxinus;SE;TRUE
112-111-R;Svorka nedre del;River;NA;6.94;Phoxinus phoxinus;SE;TRUE
112-147-R;Svorka øvre del;River;NA;5.08;Phoxinus phoxinus;SE;TRUE
112-2157-L;Langvatnet;Lake;1.361;NA;Phoxinus phoxinus;SE;TRUE
112-2160-L;Langvatnet;Lake;0.587;NA;Phoxinus phoxinus;SE;TRUE
112-2161-L;Geitøyvatnet;Lake;1.141;NA;Phoxinus phoxinus;SE;TRUE
112-2162-L;Solåsvatnet;Lake;1.41;NA;Phoxinus phoxinus;SE;TRUE
112-2163-L;Krokvatnet;Lake;1.508;NA;Phoxinus phoxinus;SE;TRUE
112-37970-L;Stabbvatnet;Lake;0.111;NA;Phoxinus phoxinus;SE;TRUE
112-56-R;Storstoen;River;NA;NA;Phoxinus phoxinus;SE;TRUE
112-57-R;Kysinga, Krokvassbekken og Langvassbekken med innsjøer;River;NA;12.8;Phoxinus phoxinus;SE;TRUE
113-25-R;Spjøta;River;NA;NA;Pacifastacus leniusculus;SE;FALSE
113-36530-L;Oppsalvatnet;Lake;0.656;NA;Pacifastacus leniusculus;SE;FALSE
113-36537-L;Skjettenholvatnet;Lake;0.473;NA;Pacifastacus leniusculus;SE;FALSE
113-36538-L;Middagslivatnet;Lake;0.26;NA;Pacifastacus leniusculus;SE;FALSE
117-36047-L;Hundvatnet;Lake;0.021;NA;Oncorhynchus mykiss;HI;FALSE
117-36054-L;Barmvatnet;Lake;0.066;NA;Oncorhynchus mykiss;HI;FALSE
118-35990-L;Valavatnet;Lake;0.201;NA;Phoxinus phoxinus;SE;TRUE
121-101-R;Orkla (Storenga - Vollan);River;NA;8.58;Phoxinus phoxinus;SE;TRUE
121-103-R;Orkla (Orkelbogen - Vollan);River;NA;18.14;Phoxinus phoxinus;SE;TRUE
121-104-R;Orkla (Storenga - Storfossen);River;NA;7.01;Phoxinus phoxinus;SE;TRUE
121-107-R;Orkla (Dølvadsætra - Orkelbogen);River;NA;10.17;Phoxinus phoxinus;SE;TRUE
121-196-R;Buru;River;NA;6.29;Phoxinus phoxinus;SE;TRUE
121-207-R;Orkelsjøen, tilløpsbekker;River;NA;18.51;Phoxinus phoxinus;SE;TRUE
121-217-R;Orkla (Orkelsjøen - samløp Vesle Orkla);River;NA;18.16;Phoxinus phoxinus;SE;TRUE
121-218-R;Orkla (Rundhøisætra - Dølvadsætra);River;NA;8.81;Phoxinus phoxinus;SE;TRUE
121-264-R;Nåva;River;NA;12.94;Phoxinus phoxinus;SE;TRUE
121-315-R;Orkla, samløp Grana - Bjørsetdammen;River;NA;20.61;Phoxinus phoxinus;SE;TRUE
121-34100-L;Ulvvatnet;Lake;0.226;NA;Phoxinus phoxinus;SE;TRUE
121-34183-L;Innerdalsvatnet;Lake;6.53;NA;Phoxinus phoxinus;SE;TRUE
121-35414-L;Store Innsjøen;Lake;0.792;NA;Phoxinus phoxinus;SE;TRUE
121-371-R;Svorka, øvre del;River;NA;27.16;Phoxinus phoxinus;SE;TRUE
121-37528-1-L;Ålvatnet;Lake;0.084;NA;Esox lucius;SE;TRUE
121-37608-L;Gjøsjøen;Lake;0.107;NA;Esox lucius;SE;TRUE
121-37860-L;Vollmovatnet;Lake;0.294;NA;Phoxinus phoxinus;SE;TRUE
121-37867-L;Buvatnet;Lake;0.206;NA;Phoxinus phoxinus;SE;TRUE
121-388-R;Svorka, Vollmovatnet - Litjbusaga;River;NA;1.75;Phoxinus phoxinus;SE;TRUE
121-390-R;Svorka, Litjbusaga - Brandåsen;River;NA;9.25;Phoxinus phoxinus;SE;TRUE
121-391-R;Svorka, Brandåsen - samløp Orkla;River;NA;2.87;Phoxinus phoxinus;SE;TRUE
121-47-R;Orkla, nedre del;River;NA;7.4;Phoxinus phoxinus;SE;TRUE
121-528-R;Gjøvassbekken;River;NA;1.25;Esox lucius;SE;TRUE
121-52-R;Orkla, Bjørsetdammen - samløp Raubekken;River;NA;19.45;Phoxinus phoxinus;SE;TRUE
121-537-R;Sika / Leirbekken;River;NA;9.3;Esox lucius;SE;TRUE
121-556-R;Innerdalsvatnet, tilløpsvassdrag;River;NA;157;Phoxinus phoxinus;SE;TRUE
121-55-R;Orkla,  samløp Raubekken - Vormstad;River;NA;5.98;Phoxinus phoxinus;SE;TRUE
121-56-R;Orkla, Prestmoen;River;NA;8.27;Phoxinus phoxinus;SE;TRUE
121-64-R;Tilløpselv Innerdalsvatnet regulert ;River;NA;0.56;Phoxinus phoxinus;SE;TRUE
121-75-R;Orkla, Bratset kraftverk - samløp Grana;River;NA;24.01;Phoxinus phoxinus;SE;TRUE
121-78-R;Orkla, Innset - Bratset kraftverk ;River;NA;13.3;Phoxinus phoxinus;SE;TRUE
121-81-R;Orkla (Storfossen - Innset);River;NA;9.02;Phoxinus phoxinus;SE;TRUE
121-85-R;Ølvassbekken/Nåva nedre del;River;NA;1.25;Phoxinus phoxinus;SE;TRUE
121-954-L;Store Orkelsjøen;Lake;2.023;NA;Phoxinus phoxinus;SE;TRUE
122-19-R;Gaula, nedre del;River;NA;29.55;Phoxinus phoxinus;SE;TRUE
122-332-R;Forda, øvre del;River;NA;30.91;Phoxinus phoxinus;SE;TRUE
122-336-R;Forda nedre del;River;NA;18.41;Phoxinus phoxinus;SE;TRUE
122-37615-L;Langvatnet;Lake;0.47;NA;Salvelinus fontinalis;LO;FALSE
122-406-R;Gaula gjennom Ålen ;River;NA;12.7;Phoxinus phoxinus;SE;TRUE
122-506-R;Gaula, Støren-Lundamo;River;NA;17.72;Phoxinus phoxinus;SE;TRUE
122-50-R;Gaula mellom Gaare og Forsetmo;River;NA;27.26;Phoxinus phoxinus;SE;TRUE
122-514-R;Gaula, Singsås - Støren;River;NA;25.34;Phoxinus phoxinus;SE;TRUE
123-104869-L;Sølvskakkeltjønna;Lake;0.004;NA;Rutilus rutilus;HI;TRUE
123-105670-L;Trongfossen-Hyttfossen;Lake;0.043;NA;Phoxinus phoxinus;SE;TRUE
123-117155-L;Bjørgamagasinet;Lake;0.768;NA;Phoxinus phoxinus;SE;TRUE
123-117312-L;Græslidammen;Lake;0.507;NA;Phoxinus phoxinus;SE;TRUE
123-130-R;Espåa;River;NA;16.32;Esox lucius;SE;TRUE
123-131-R;Røstadbekken;River;NA;5.01;Esox lucius;SE;TRUE
123-222-R;Sellibekken;River;NA;1.16;Phoxinus phoxinus;SE;TRUE
123-226-R;Tya fra Stuggusjødammen til Mosjøen;River;NA;2.35;Phoxinus phoxinus;SE;TRUE
123-23-R;Garbergelva, nedre del;River;NA;4.58;Phoxinus phoxinus;SE;TRUE
123-249-R;Lødølja, nedre del;River;NA;9.73;Phoxinus phoxinus;SE;TRUE
123-250-R;Lødølja sidebekker, nedre del;River;NA;38.42;Phoxinus phoxinus;SE;TRUE
123-268-R;Øvlingsåa Korsbekken;River;NA;31.45;Phoxinus phoxinus;SE;TRUE
123-282-R;Nea fra Vessingsjøen til Gresslidammen;River;NA;15.22;Phoxinus phoxinus;SE;TRUE
123-284-R;Nea fra Gresslidammen til Bjørgamagasinet;River;NA;4.53;Phoxinus phoxinus;SE;TRUE
123-285-R;Nea fra Heggsettdammen til Selbusjøen;River;NA;34.24;Phoxinus phoxinus;SE;TRUE
123-29-R;Nidelva nedenfor Nedre Leirfoss;River;NA;10.08;Phoxinus phoxinus;SE;TRUE
123-309-R;Tya fra Håen til Kløfta;River;NA;4.78;Phoxinus phoxinus;SE;TRUE
123-34881-L;Mosjøen;Lake;0.495;NA;Phoxinus phoxinus;SE;TRUE
123-37326-L;Kinnsettjørna;Lake;0.039;NA;Salvelinus namaycush;LO;FALSE
123-37331-L;Kopperdammen;Lake;0.07;NA;Rutilus rutilus;HI;TRUE
123-37389-L;Hønstadvatnet;Lake;0.087;NA;Esox lucius;SE;TRUE
123-37419-L;Herjuvatnet;Lake;0.148;NA;Esox lucius;SE;TRUE
123-37582-L;Målsjøen;Lake;0.25;NA;Phoxinus phoxinus;SE;TRUE
123-38569-L;Håen;Lake;0.043;NA;Phoxinus phoxinus;SE;TRUE
123-424-R;Tømra;River;NA;9.7;Esox lucius;SE;TRUE
123-424-R;Tømra;River;NA;9.7;Phoxinus phoxinus;SE;TRUE
123-472-R;Sagelva;River;NA;5.51;Esox lucius;SE;TRUE
123-474-R;Hønstadbekken;River;NA;1.05;Esox lucius;SE;TRUE
123-474-R;Hønstadbekken;River;NA;1.05;Esox lucius;SE;TRUE
123-509-R;Vikaelva nedre;River;NA;2.26;Esox lucius;SE;TRUE
123-52-R;Grøna;River;NA;4.38;Phoxinus phoxinus;SE;TRUE
123-535-R;Tilførselsbekker til Tufttjønnbekken og Hønstadbekken;River;NA;15.63;Esox lucius;SE;TRUE
123-535-R;Tilførselsbekker til Tufttjønnbekken og Hønstadbekken;River;NA;15.63;Esox lucius;SE;TRUE
123-536-R;Tya fra Mosjøen til Håen;River;NA;7.87;Phoxinus phoxinus;SE;TRUE
123-57-R;Brokksjøelva;River;NA;2.22;Phoxinus phoxinus;SE;TRUE
123-596-R;Løksbekken;River;NA;9.78;Phoxinus phoxinus;SE;TRUE
123-597-R;Nidelva, Hyttsaga - Løkaunet;River;NA;1.24;Phoxinus phoxinus;SE;TRUE
123-599-R;Nidelva Løkaunet - Moodden;River;NA;2.72;Phoxinus phoxinus;SE;TRUE
123-600-R;Nidelva, Moodden - Tanem bru;River;NA;3.82;Phoxinus phoxinus;SE;TRUE
123-602-R;Nidelva, Tanem bru - Fjæremsfossen;River;NA;2.06;Phoxinus phoxinus;SE;TRUE
123-603-R;Nidelva, Fjæremsfossen - Øvre Leirfoss;River;NA;6.93;Phoxinus phoxinus;SE;TRUE
123-606-R;Kvetabekken, nedre del;River;NA;6.27;Phoxinus phoxinus;SE;TRUE
123-615-R;Kystadbekken;River;NA;7.52;Rutilus rutilus;HI;TRUE
123-617-R;Uglabekken;River;NA;5.06;Rutilus rutilus;HI;TRUE
123-641-R;Reppesbekken, tilløpsbekker;River;NA;1.33;Leucaspius delineatus;LO;FALSE
123-658-R;Nidelva mellom Øvre og Nedre Leirfoss;River;NA;1.68;Phoxinus phoxinus;SE;TRUE
123-67891-L;Bjørsjøen;Lake;0.429;NA;Esox lucius;SE;TRUE
123-67891-L;Bjørsjøen;Lake;0.429;NA;Phoxinus phoxinus;SE;TRUE
123-71-R;Steindalsbekken;River;NA;7.91;Phoxinus phoxinus;SE;TRUE
123-79-R;Osbekken;River;NA;2.21;Phoxinus phoxinus;SE;TRUE
123-892-1-L;Selbusjøen;Lake;57.024;NA;Phoxinus phoxinus;SE;TRUE
123-892-2-L;Eidemsvika øst i Selbusjøen;Lake;0.727;NA;Esox lucius;SE;TRUE
123-893-L;Nesjøen/ Essandsjøen;Lake;64.829;NA;Phoxinus phoxinus;SE;TRUE
123-896-L;Vessingsjøen;Lake;3.219;NA;Phoxinus phoxinus;SE;TRUE
123-900-L;Gammelvollsjøen;Lake;1.098;NA;Phoxinus phoxinus;SE;TRUE
123-901-L;Grønsjøen;Lake;1.527;NA;Phoxinus phoxinus;SE;TRUE
123-902-L;Stuggusjøen;Lake;6.761;NA;Mysis relicta;HI;TRUE
123-902-L;Stuggusjøen;Lake;6.761;NA;Phoxinus phoxinus;SE;TRUE
123-903-L;Sellisjøen;Lake;0.245;NA;Phoxinus phoxinus;SE;TRUE
123-90-R;Nidelva Hyttfossen- Børsjøen;River;NA;2.05;Phoxinus phoxinus;SE;TRUE
123-910-L;Jonsvatnet;Lake;14.308;NA;Mysis relicta;HI;TRUE
124-232-R;Tevla;River;NA;5.72;Salvelinus fontinalis;LO;FALSE
124-264-R;Tylda;River;NA;8.05;Esox lucius;SE;TRUE
124-736-L;Skurdalsvatnet;Lake;0.14;NA;Salvelinus namaycush;LO;FALSE
125-37159-L;Liavatnet;Lake;0.35;NA;Elodea canadensis;SE;FALSE
126-917-L;Hovdalsvatnet;Lake;1.144;NA;Elodea canadensis;SE;FALSE
127-168-R;Inna;River;NA;35.33;Salvelinus fontinalis;LO;FALSE
127-35-R;Bellingsåa;River;NA;7.21;Salvelinus fontinalis;LO;FALSE
127-921-L;Innsvatnet;Lake;3.841;NA;Phoxinus phoxinus;SE;TRUE
127-921-L;Innsvatnet;Lake;3.841;NA;Phoxinus phoxinus;SE;TRUE
131-17-R;Tilløpsbekker til Prestelva oppå åsene;River;NA;5.91;Esox lucius;SE;TRUE
132-37183-L;Omundvatnet;Lake;0.514;NA;Rutilus rutilus;HI;TRUE
132-63-R;Tilførselsbekker til Storvatnet;River;NA;83.91;Rutilus rutilus;HI;TRUE
133-37048-L;Eidsvatnet;Lake;0.621;NA;Esox lucius;SE;TRUE
134-21-R;Ryaelva;River;NA;1.12;Esox lucius;SE;TRUE
134-22-R;Torsidalselva;River;NA;9.38;Esox lucius;SE;TRUE
134-36971-L;Ryvatnet;Lake;0.6;NA;Esox lucius;SE;TRUE
134-37003-L;Solemsvatnet;Lake;0.575;NA;Esox lucius;SE;TRUE
134-37015-L;Brekkvatnet;Lake;0.399;NA;Esox lucius;SE;TRUE
134-41-R;Bekk til Kottengsvatnet;River;NA;10.19;Esox lucius;SE;TRUE
134-43-R;Bekker til Ryvatnet;River;NA;4.35;Esox lucius;SE;TRUE
134-47-R;Teksdalselva nedre del;River;NA;0.94;Oncorhynchus mykiss;HI;FALSE
134-660-L;Hildremsvatnet;Lake;1.176;NA;Oncorhynchus mykiss;HI;FALSE
135-107-R;Oldelva;River;NA;4.55;Oncorhynchus mykiss;HI;FALSE
136-41350-L;Straumsvatnet;Lake;0.45;NA;Oncorhynchus mykiss;HI;FALSE
139-39697-L;Klingervatnet;Lake;1.677;NA;Phoxinus phoxinus;SE;TRUE
139-40416-L;Kjerdelsvatnet;Lake;0.849;NA;Phoxinus phoxinus;SE;TRUE
139-41945-L;Brattlandsvatnet;Lake;0.902;NA;Phoxinus phoxinus;SE;TRUE
139-41946-L;Mellomvatnet;Lake;0.956;NA;Phoxinus phoxinus;SE;TRUE
139-693-L;Laksjøen;Lake;19.162;NA;Phoxinus phoxinus;SE;TRUE
139-694-L;Sandsjøen;Lake;15.013;NA;Phoxinus phoxinus;SE;TRUE
139-696-L;Tunnsjøen;Lake;100.46;NA;Phoxinus phoxinus;SE;TRUE
139-698-L;Store Namsvatnet;Lake;39.441;NA;Phoxinus phoxinus;SE;TRUE
139-708-L;Otersjøen;Lake;1.985;NA;Phoxinus phoxinus;SE;TRUE
139-709-L;Skjelbreidvatnet;Lake;2.721;NA;Phoxinus phoxinus;SE;TRUE
139-73-R;Klingervasselva;River;NA;10.06;Phoxinus phoxinus;SE;TRUE
149-19-R;Hestdalselva;River;NA;112.89;Gyrodactylus salaris;SE;FALSE
149-25-R;Halsanelva;River;NA;2.74;Gyrodactylus salaris;SE;FALSE
151-100-R;Flyabekken - Tomassvassbekken;River;NA;2.05;Phoxinus phoxinus;SE;TRUE
151-103-R;Mellomvasselva;River;NA;0.18;Phoxinus phoxinus;SE;TRUE
151-105-R;Flya;River;NA;1.1;Phoxinus phoxinus;SE;TRUE
151-108-R;Elv mellom Store og Lille Svenningsvatnet;River;NA;0.1;Phoxinus phoxinus;SE;TRUE
151-110-R;Sefrivasselva;River;NA;2.31;Phoxinus phoxinus;SE;TRUE
151-111-R;Svenningdalselva;River;NA;22.46;Gyrodactylus salaris;SE;FALSE
151-111-R;Svenningdalselva;River;NA;22.46;Phoxinus phoxinus;SE;TRUE
151-151-R;Bjørnåga;River;NA;17.93;Gyrodactylus salaris;SE;FALSE
151-202-R;Susna mellom samløp Mjølkelva og Kroken;River;NA;12.19;Gyrodactylus salaris;SE;FALSE
151-204-R;Unkra;River;NA;8.36;Gyrodactylus salaris;SE;FALSE
151-210-R;Øybekken nedre ;River;NA;18.29;Gyrodactylus salaris;SE;FALSE
151-212-R;Tverråga nedre ;River;NA;1.1;Gyrodactylus salaris;SE;FALSE
151-216-R;Eiteråga nedre;River;NA;3.08;Gyrodactylus salaris;SE;FALSE
151-35-R;Vefsna mellom Laksforsen og samløp Svenningdalselva;River;NA;14.4;Gyrodactylus salaris;SE;FALSE
151-35-R;Vefsna mellom Laksforsen og samløp Svenningdalselva;River;NA;14.4;Phoxinus phoxinus;SE;TRUE
151-36-R;Vefsna mellom Mosjøen og Laksforsen ;River;NA;24.2;Gyrodactylus salaris;SE;FALSE
151-36-R;Vefsna mellom Mosjøen og Laksforsen ;River;NA;24.2;Phoxinus phoxinus;SE;TRUE
151-477-L;Litle Svenningsvatnet;Lake;1.49;NA;Phoxinus phoxinus;SE;TRUE
151-478-L;Store Svenningsvatnet;Lake;5.176;NA;Phoxinus phoxinus;SE;TRUE
151-479-L;Kjerringvatnet;Lake;1.217;NA;Phoxinus phoxinus;SE;TRUE
151-480-L;Sefrivatnet;Lake;2.36;NA;Phoxinus phoxinus;SE;TRUE
151-481-L;Litle Majavatnet;Lake;3.014;NA;Phoxinus phoxinus;SE;TRUE
151-482-L;Store Majavatnet;Lake;16.066;NA;Phoxinus phoxinus;SE;TRUE
151-54-R;Austervefsna mellom Bergdalsbekken og samløp Elsvasselva;River;NA;7.99;Gyrodactylus salaris;SE;FALSE
151-55-R;Austervefsna mellom Trofors og samløp Lille Fiplingdalselva;River;NA;16.96;Gyrodactylus salaris;SE;FALSE
151-57-R;Austervefsna mellom samløp Store Fiplingdalselva og Bergdalsbekken;River;NA;8.67;Gyrodactylus salaris;SE;FALSE
151-59-R;Austervefsna og Susna mellom samløp Elsvasselva og Ørjedalsbekken;River;NA;17.28;Gyrodactylus salaris;SE;FALSE
151-76-R;Susna mellom Ørjedalsbekken og samløp Mjølkelva;River;NA;11.81;Gyrodactylus salaris;SE;FALSE
151-86-R;Hundåla nedre;River;NA;9.22;Gyrodactylus salaris;SE;FALSE
151-91-R;Skjerva lakseførende del;River;NA;NA;Gyrodactylus salaris;SE;FALSE
151-98-R;Innløpselv Store Svenningsvatnet;River;NA;1.98;Phoxinus phoxinus;SE;TRUE
152-21-R;Herringelva;River;NA;11.18;Gyrodactylus salaris;SE;FALSE
152-23-R;Hattelva (Luktvasselva);River;NA;7.7;Gyrodactylus salaris;SE;FALSE
152-24-R;Straumanelva;River;NA;2.55;Gyrodactylus salaris;SE;FALSE
152-37-R;Baåga;River;NA;5.27;Gyrodactylus salaris;SE;FALSE
152-495-L;Fustvatnet;Lake;10.711;NA;Gyrodactylus salaris;SE;FALSE
152-498-L;Mjåvatnet;Lake;2.664;NA;Gyrodactylus salaris;SE;FALSE
152-499-L;Ømmervatnet;Lake;5.474;NA;Gyrodactylus salaris;SE;FALSE
152-58-R;Fusta;River;NA;8.47;Gyrodactylus salaris;SE;FALSE
152-6-R;Kaldåga;River;NA;4.15;Gyrodactylus salaris;SE;FALSE
152-8-R;Drevja;River;NA;17.77;Gyrodactylus salaris;SE;FALSE
152-9-R;Buktelva;River;NA;2.09;Gyrodactylus salaris;SE;FALSE
153-47-R;Tverrelva anadrom del ;River;NA;4.35;Gyrodactylus salaris;SE;FALSE
153-49-R;Breidmobekken;River;NA;1.6;Gyrodactylus salaris;SE;FALSE
153-72-R;Bardalselva (Svartelva);River;NA;3.8;Gyrodactylus salaris;SE;FALSE
153-86-R;Bardalselva nedre del;River;NA;3.41;Gyrodactylus salaris;SE;FALSE
153-87-R;Vabekkjen;River;NA;3.33;Gyrodactylus salaris;SE;FALSE
153-8-R;Leirelva;River;NA;4.09;Gyrodactylus salaris;SE;FALSE
155-42512-L;Vågvatnet;Lake;0.754;NA;Phoxinus phoxinus;SE;TRUE
155-42-R;Bjerkaelva opp til Jakobsforsen;River;NA;1.82;Gyrodactylus salaris;SE;FALSE
156-285-R;Ranaelva nedstrøms samløp Langvassåga;River;NA;12.91;Gyrodactylus salaris;SE;FALSE
156-302-R;Ranaelva mellom Sagheia og Ørtfjellmoen;River;NA;22.13;Gyrodactylus salaris;SE;FALSE
156-304-R;Ranaelva mellom Ørtfjellmoen og Raufjellforsen;River;NA;18.36;Gyrodactylus salaris;SE;FALSE
156-501-R;Ranaelva mellom samløp Langvassåga og Sagheia;River;NA;5.42;Gyrodactylus salaris;SE;FALSE
197-14-R;Rundvatn-Langvatn bekken;River;NA;1.44;Phoxinus phoxinus;SE;TRUE
204-118-R;Kitdalselva bekkefelt øvre;River;NA;95.16;Gyrodactylus salaris;SE;FALSE
204-119-R;Sørdalselva;River;NA;4.75;Gyrodactylus salaris;SE;FALSE
204-18-R;Kitdalselva;River;NA;8.93;Gyrodactylus salaris;SE;FALSE
204-32-R;Paraselva nedre;River;NA;2.99;Gyrodactylus salaris;SE;FALSE
204-33-R;Stordalselva - Nymo til Markuselva;River;NA;6.57;Gyrodactylus salaris;SE;FALSE
204-54-R;Elvevollelva;River;NA;1.92;Gyrodactylus salaris;SE;FALSE
204-56-R;Balsfjordelva øvre;River;NA;8.22;Gyrodactylus salaris;SE;FALSE
204-57-R;Balsfjordelva nedre;River;NA;2.21;Gyrodactylus salaris;SE;FALSE
204-62-R; Signaldalselva nedre;River;NA;26.17;Gyrodactylus salaris;SE;FALSE
204-67-R;Kitdalselva bekkefelt nedre;River;NA;12.24;Gyrodactylus salaris;SE;FALSE
204-70-R;Signaldalselva bekkefelt;River;NA;36.28;Gyrodactylus salaris;SE;FALSE
204-71-R; Signaldalselva nedre bekkefelt elvefelt;River;NA;59.88;Gyrodactylus salaris;SE;FALSE
204-72-R;Sideelver til Balsfjordelva;River;NA;96.77;Gyrodactylus salaris;SE;FALSE
205-16-R;Skibotnelva nedre;River;NA;11.03;Gyrodactylus salaris;SE;FALSE
205-18-R;Taifhaanilo - Skibotnelva bekk;River;NA;2.62;Gyrodactylus salaris;SE;FALSE
205-21-R;Skibotnelva mellom utløp kraftverk - Slemelva;River;NA;8.23;Gyrodactylus salaris;SE;FALSE
205-24-R;Kavleelva;River;NA;8.45;Gyrodactylus salaris;SE;FALSE
205-24-R;Kavleelva;River;NA;8.45;Gyrodactylus salaris;SE;FALSE
205-27-R;Lulleelva;River;NA;2.63;Gyrodactylus salaris;SE;FALSE
205-28-R;Olderelva;River;NA;4.59;Gyrodactylus salaris;SE;FALSE
205-30-R;Haskielva i Skibotnelva;River;NA;3.32;Gyrodactylus salaris;SE;FALSE
205-32-R;Skibotnelva nedre bekkefelt;River;NA;17.47;Gyrodactylus salaris;SE;FALSE
205-7-R;Kvitlielva;River;NA;2.16;Gyrodactylus salaris;SE;FALSE
205-8-R;Norddalselva;River;NA;NA;Gyrodactylus salaris;SE;FALSE
211-40-R;Bávnnjajohka;River;NA;6.36;Oncorhynchus gorbuscha;HI;FALSE
211-54-R;Bognelv;River;NA;4;Oncorhynchus gorbuscha;HI;FALSE
211-55-R;Bognelv øvre;River;NA;1.29;Oncorhynchus gorbuscha;HI;FALSE
212-1745-R;Halselva;River;NA;1.74;Oncorhynchus gorbuscha;HI;FALSE
212-2223-L;Ruo??ojavri;Lake;2.32;NA;Phoxinus phoxinus;SE;TRUE
212-588-R;Tverrelva nedre;River;NA;4.95;Oncorhynchus gorbuscha;HI;FALSE
212-590-R;Tverrelva Øvre;River;NA;8.01;Oncorhynchus gorbuscha;HI;FALSE
212-664-R;Bajit Vuohcetjávri bekkefelt;River;NA;0.91;Gyrodactylus salaris;SE;FALSE
213-2256-L;Naddjetjavri;Lake;2.503;NA;Phoxinus phoxinus;SE;TRUE
213-2-R;Leirbotnelva;River;NA;3.91;Oncorhynchus gorbuscha;HI;FALSE
218-12-R;Russelva;River;NA;1.63;Oncorhynchus gorbuscha;HI;FALSE
218-13-R;Russelva;River;NA;11.81;Oncorhynchus gorbuscha;HI;FALSE
218-61-R;Rávdoljohka;River;NA;20.28;Oncorhynchus gorbuscha;HI;FALSE
